,ARTIST,TITLE,METADATA_URL,IMAGE_LINK,IMAGE_NAME,DESCRIPTION,TIMEFRAME,TECHNIQUE
4521,SIMONE MARTINI,St Andrew,https://www.wga.hu/html/s/simone/4altars/6other/4andrew.html,https://www.wga.hu/detail/s/simone/4altars/6other/4andrew.jpg,web_gallery_ssimone4altars6other4andrew.jpg,"The Picture: Although the MMA panel was widely ascribed to the mid-fourteenth century master Lippo Vanni, in 1974 Boskovits made the case for attributing it and four related panels to Simone Martini, and this attribution is now widely accepted. He also identified the saint as the apostle Andrew, as had Weigelt (1929), and this identification has been borne out by the traces of the apostles name that was once painted on the gold background to either side of the saints head (the traces are clearly visible in the image appearing on the website). Further, Boskovits suggested that these five panels formed an altarpiece commissioned from Simone in 1326 for the Palazzo Pubblico and that was mentioned rather generically by Ghiberti in his Commentaries: ""and in the said palace a very good altarpiece."" The five panels in question are, left to right: Saint Ansanus (Robert Lehman Collection, MMA, 1975.1.13), Saint Peter (Museo Thyssen-Bornemisza, Madrid), Madonna and Child (Robert Lehman Collection, MMA, 1975.1.12), Saint Andrew, and Saint Luke (J. Paul Getty Museum, Los Angeles). Saint Ansanus is the patron saint of Siena and in this work he holds the official black and white bannerthe balzana. His presence would be expected on an altarpiece for the Commune, but is not conclusive evidence.",1301-1350,"Tempera on wood, gold ground, 57 x 38 cm"
4522,SIMONE MARTINI,St Andrew,https://www.wga.hu/html/s/simone/4altars/6other/4andrew1.html,https://www.wga.hu/detail/s/simone/4altars/6other/4andrew1.jpg,web_gallery_ssimone4altars6other4andrew1.jpg,"The most influential Sienese painter of the early 14th century was Simone Martini. His Gothic style, which combined extraordinary descriptive subtlety with decorative beauty, spread throughout Europe. This panel, one of five belonging to a portable altarpiece (two companion panels are in the Robert Lehman Collection), is an excellent example of the delicacy and richness of Simone's work. The drawing of the hands is remarkably sensitive, and the folds of the pink robe, modeled in green, are beautifully worked. Especially notable is the rich tooling of the gold background.",1301-1350,"Tempera on wood, gold ground, 57 x 38 cm"
4523,SIMONE MARTINI,St Luke,https://www.wga.hu/html/s/simone/4altars/6other/5luke.html,https://www.wga.hu/detail/s/simone/4altars/6other/5luke.jpg,web_gallery_ssimone4altars6other5luke.jpg,,1301-1350,Panel
4524,SIMONE MARTINI,The Virgin of the Annunciation,https://www.wga.hu/html/s/simone/6annunci/a_virgin.html,https://www.wga.hu/detail/s/simone/6annunci/a_virgin.jpg,web_gallery_ssimone6annuncia_virgin.jpg,"This small panel was originally half of a two-part panel (a diptych) made for private devotion. The other half of this diptych, representing the angel of the annunciation is in the National Gallery of Art, Washington.",1301-1350,"Tempera on wood, 31 x 21 cm"
4525,SIMONE MARTINI,St John the Evangelist,https://www.wga.hu/html/s/simone/7last/5evangel.html,https://www.wga.hu/detail/s/simone/7last/5evangel.jpg,web_gallery_ssimone7last5evangel.jpg,The painting was probably the right-wing panel of a diptych or polyptych.,1301-1350,"Tempera on wood, 34,5 x 24 cm"
4526,SIMONE MARTINI,The Virgin of the Annunciation,https://www.wga.hu/html/s/simone/7last/orsini/2orsini.html,https://www.wga.hu/detail/s/simone/7last/orsini/2orsini.jpg,web_gallery_ssimone7lastorsini2orsini.jpg,"The altarpiece known as Passion Polyptych (or Orsini Polyptych), with panels now in a number of European museums (Angel of the Annunciation and Virgin of Annunciation, as well as Crucifixion and Deposition in Antwerp, the Road to Calvary in Paris and the Entombment in Berlin) is signed ""Pinxit Symon"" on the two panels of the Crucifixion and the Deposition. It presents several problems, both in terms of stylistic analysis and dating.",1301-1350,"Tempera on wood, 23,5 x 14,5 cm"
4527,SIMONE MARTINI,The Carrying of the Cross,https://www.wga.hu/html/s/simone/7last/orsini/5orsini.html,https://www.wga.hu/detail/s/simone/7last/orsini/5orsini.jpg,web_gallery_ssimone7lastorsini5orsini.jpg,"The altarpiece known as Passion Polyptych (or Orsini Polyptych), with panels now in a number of European museums (Angel of the Annunciation and Virgin of Annunciation, as well as Crucifixion and Deposition in Antwerp, the Road to Calvary in Paris and the Entombment in Berlin) is signed ""Pinxit Symon"" on the two panels of the Crucifixion and the Deposition. It presents several problems, both in terms of stylistic analysis and dating.",1301-1350,"Tempera on wood, 28 x 16 cm"
4528,"SIRANI, Elisabetta",St. Jerome,https://www.wga.hu/html/s/sirani/elisabet/jerome.html,https://www.wga.hu/detail/s/sirani/elisabet/jerome.jpg,web_gallery_ssiranielisabetjerome.jpg,"Sirani likely received her initial training from her father, Giovanni Andrea Sirani, who was principal assistant in the workshop of Guido Reni. By the age of twenty, however, she was head of her own workshop and was later the first woman to found an academy of design for female artists. Sirani enjoyed enormous success, forging a prolific career as a painter and draftsman and becoming one of the the most celebrated Bolognese artists of the mid-seventeenth century. After her early death in 1665, the entire city of Bologna went into mourning and arranged a magnificent funeral; as a final tribute, she was buried next to Guido Reni. ",1651-1700,"Oil on canvas, 102 x 84 cm"
4529,"SIRANI, Elisabetta",Young St John the Baptist,https://www.wga.hu/html/s/sirani/elisabet/st_john.html,https://www.wga.hu/detail/s/sirani/elisabet/st_john.jpg,web_gallery_ssiranielisabetst_john.jpg,The artist treated the theme of the young St John the Baptist several times.,1651-1700,"Oil on canvas laid on panel, 70 x 48 cm"
4530,"SIRANI, Elisabetta",Virgin and Child,https://www.wga.hu/html/s/sirani/elisabet/virgin.html,https://www.wga.hu/detail/s/sirani/elisabet/virgin.jpg,web_gallery_ssiranielisabetvirgin.jpg,"Mary is portrayed not as a remote queen of Heaven, but rather, as a very real, young Italian mother, wearing the turban favoured by Bolognese peasant women, who gazes adoringly at the plump baby on her lap.",1651-1700,"Oil on canvas, 86 x 70 cm"
4531,"SITTOW, Michel",Assumption of the Virgin,https://www.wga.hu/html/s/sittow/assumpti.html,https://www.wga.hu/detail/s/sittow/assumpti.jpg,web_gallery_ssittowassumpti.jpg,"This is one of the panels which belonged to the Polyptych of Isabella the Catholic. This polyptych originally comprised forty-seven small panels (each measuring about 21 x 16 centimetres). Approximately twenty-seven survive, of which two were executed by Michel Sittow, the others by Juan de Flandes.",1501-1550,"Oil on panel, 21 x 16 cm"
4532,"SITTOW, Michel",Coronation of the Virgin,https://www.wga.hu/html/s/sittow/coronati.html,https://www.wga.hu/detail/s/sittow/coronati.jpg,web_gallery_ssittowcoronati.jpg,"This is one of the panels which belonged to the Polyptych of Isabella the Catholic. This polyptych originally comprised forty-seven small panels (each measuring about 21 x 16 centimetres). Approximately twenty-seven survive, of which two were executed by Michel Sittow, the others by Juan de Flandes.",1501-1550,"Oil on panel, 24 x 18 cm"
4533,"SITTOW, Michel",Virgin and Child,https://www.wga.hu/html/s/sittow/virgin_c.html,https://www.wga.hu/detail/s/sittow/virgin_c.jpg,web_gallery_ssittowvirgin_c.jpg,"One painter who came as far away as present day Estonia was the unusually adroit technician Michel Sittow. His smoothly painted Virgin and Child is the left half of a diptych, the right panel of which shows the Spanish donor, Don Diego de Guevara (National Gallery of Art, Washington). Though many Eyckian elements are still in evidence, the new arts of Italy are also clearly stated, such as the Child, who is very Florentine in character.",1501-1550,"Oil on panel, 32 x 25 cm"
4534,"SMEYERS, Egide",Jacob's Sons Bring Bloody Clothing to Joseph,https://www.wga.hu/html/s/smeyers/bloodycl.html,https://www.wga.hu/detail/s/smeyers/bloodycl.jpg,web_gallery_ssmeyersbloodycl.jpg,,1651-1700,"Oil on canvas, 118 x 175 cm"
4535,"SNELLINCK, Jan I",The Virgin and Angels Singing the Magnificat,https://www.wga.hu/html/s/snellinc/angels.html,https://www.wga.hu/detail/s/snellinc/angels.jpg,web_gallery_ssnellincangels.jpg,Jan Snellinck settled in Antwerp around 1574 but retained citizenship of his native city Mechelen where he left behind many valuable paintings. The present panel hangs at the St James's Church.,1551-1600,"Oil on panel, 208 x 160 cm"
4536,"SODOMA, Il",Deposition from the Cross,https://www.wga.hu/html/s/sodoma/1/1deposit.html,https://www.wga.hu/detail/s/sodoma/1/1deposit.jpg,web_gallery_ssodoma11deposit.jpg,"The apparent rivalry between Sodoma and Beccafumi, already suggested in their work in the Oratory of San Bernardino and their paintings of Saint Catherine, is evident in a number of innovative altarpieces produced by the two painters for the Siena's principal churches. Although both painters were commissioned to execute altarpieces that represented the theme of the Virgin and Christ Child enthroned with saints, they also produced a series of narrative altarpieces which pushed beyond the conventional boundaries for the representation of these subjects.",1501-1550,"Oil on panel, 426 x 263 cm"
4537,"SODOMA, Il",Deposition from the Cross (detail),https://www.wga.hu/html/s/sodoma/1/2deposit.html,https://www.wga.hu/detail/s/sodoma/1/2deposit.jpg,web_gallery_ssodoma12deposit.jpg,"Regarding the altarpiece's original impact, it is worth noting Vasari's brief praise of it in the 1568 edition of the Lives. Although generally critical of Sodoma and his work - because of his allegedly dissolute life-style - Vasari commented that this painting was considered to be one of the best that Sodoma produced. Specifically, Vasari singled out for praise a man seen from the back but whose face is also visible in the helmet lying on the ground; with his striking parti-coloured hose, gleaming cuirass and swaggering pose he is certainly an eye-catching feature of the painting. Moreover, the tiny detail of this figure, seen from the front and as if reflected on the polished surface of the metal helmet, is unquestionably a testimony to Sodoma's powers of visual observation.",1501-1550,Oil on panel
4538,"SODOMA, Il",St George and the Dragon,https://www.wga.hu/html/s/sodoma/1/7sgeorge.html,https://www.wga.hu/detail/s/sodoma/1/7sgeorge.jpg,web_gallery_ssodoma17sgeorge.jpg,"The artist was trained in Milan, where he became a close follower of Leonardo. His style combines influences from Leonardo, Fra Bartolommeo, and Raphael. Most of his career was spent in Siena.",1501-1550,Wood
4539,"SODOMA, Il",St Sebastian,https://www.wga.hu/html/s/sodoma/1/8sebasti.html,https://www.wga.hu/detail/s/sodoma/1/8sebasti.jpg,web_gallery_ssodoma18sebasti.jpg,It is one of the most celebrated works of Sodoma and especially for the figure of the Saint. The influence of Leonardo is very evident. The composition of the figure in space is very felicitous and the fantastic landscape is worthy of note. There is an other painting on the back (The Virgin between Sts. Roch and Sigismund) which shows less qualities.,1501-1550,"Oil on canvas, 206 x 154 cm"
4540,"SODOMA, Il",The Mystic Marriage of St Catherine,https://www.wga.hu/html/s/sodoma/1/mystic_m.html,https://www.wga.hu/detail/s/sodoma/1/mystic_m.jpg,web_gallery_ssodoma1mystic_m.jpg,"The preparatory cartoon for this painting has been identified in the Alte Pinakothek in Munich. Formerly part of the Ricciarelli collection in Volterra, the painting belongs to the period of il Sodoma's sojourn in that city and is dated to 1539-40. Stylistically it is close to other late works of Sodoma, in particular the Madonna and Child with Saints in the collegiate church at Sinalunga.",1501-1550,"Oil on panel, 95 x 76 cm"
4541,"SODOMA, Il",The Presentation of the Virgin in the Temple,https://www.wga.hu/html/s/sodoma/2/3present.html,https://www.wga.hu/detail/s/sodoma/2/3present.jpg,web_gallery_ssodoma23present.jpg,"In 1518 a new project brought together three Sienese painters, Sodoma, Beccafumi and Girolamo del Pacchia. The new project was a scheme of fresco paintings to embellish the interior of a meeting room belonging to one of the city's oldest confraternities - the Confraternity of Santa Maria degli Angeli della Veste Nera (Saint Mary of the Angels and of the Black Robes). Founded in honour of the Virgin after 1450 the confraternity also adopted Bernardino as one of their saints, adding his name to the confraternity's title. For this reason the room that painters decorated is now known as the Oratory of San Bernardino. Designed as a place where the members of the confraternity would meet to conduct both their collective devotions and their administrative business, the Oratory of San Bernardino offers a rare example of an early sixteenth-century decorative ensemble that has survived in almost its original form.",1501-1550,"Fresco, 295 x 305 cm"
